000000338560.jpg,"น้ําไฟฟ้าสีฟ้าและสีเหลือง ที่นั่งอยู่ข้างถนน","a blue and yellow fire hydrant sitting on the side of a street "
000000268375.jpg,"ช้างที่ยืนอยู่ข้างๆกัน ในพื้นที่ที่กําแพง","elephants standing next to each other in a fenced area "
000000489305.jpg,"คนที่ถือถ้วยผักและผลไม้","a person holding a bowl of fruit and vegetables "
000000412894.jpg,"ประชากรที่เดินตามถนนพร้อมกับโคมไฟ","a crowd of people walking down a street with a traffic light "
000000063965.jpg,"ผู้หญิงที่ถือชิ้นเค้กไว้บนจาน","a woman holding a piece of cake on top of a plate "
000000550471.jpg,"ชิ้นของส้มบนจานที่มีคาน","a slice of orange on a plate with a fork "
000000261712.jpg,"จิราฟ่ายืนอยู่บนพื้นที่หญ้าเขียว","giraffes are standing in a grassy area "
000000166747.jpg,"ชายบนเรือกับหมาอยู่ด้านหลัง","a man on a boat with a dog on the back "
000000445658.jpg,"ห้องครัวที่มีเตาเตา, ไมโครเวฟ, ช่างน้ําและตู้เย็น","a kitchen with a stove top oven, microwave, sink and refrigerator "
000000223738.jpg,"นักพนันเบสบอลหนุ่มที่โยนไม้ตีที่ลูกบอล","a young baseball player swinging a bat at a ball "
000000069106.jpg,"จีเบร่าสองตัวยืนอยู่ข้างๆกันหน้าผนังหิน","two zebras standing next to each other in front of a stone wall "
000000215245.jpg,"แกะเจเบร่าที่ยืนอยู่บนสนามที่ครอบคลุมกับหญ้า","a herd of zebra standing on top of a grass covered field "
000000557884.jpg,"ภาชนะที่เต็มไปด้วยดอกไม้สีเหลืองอยู่ข้างผนัง","a vase filled with yellow flowers next to a wall "
000000398028.jpg,"นักพนันเบสซอลที่ถือไม้ตีอยู่หน้ากลุ่มคน","a baseball player holding a bat in front of a crowd "
000000479099.jpg,"เก้าอี้ในสวนกลางสนามเขียวที่เจริญเจริญ","a park bench in the middle of a lush green field "
000000262587.jpg,"คนขับคลื่นบนโต๊ะเซอร์ฟ์","a man riding a wave on top of a surfboard "
000000052591.jpg,"ผู้หญิงที่โพซเพื่อถ่ายภาพ ขณะที่ถือสกีสกีสกีสกีสกี","a woman posing for a picture while holding a ski pole "
000000263463.jpg,"การสะท้อนของสุนัขในกระจกมองหลังของรถ","the reflection of a dog in a rear view mirror of a car "
000000067310.jpg,"นักกีฬาสเกตบอร์ดที่เล่นทริคบนระเบียง","a skateboarder doing a trick on a ramp "
000000364102.jpg,"ผู้หญิงที่กระโดดไปจับฟริสบี้ในสนาม","a woman jumping to catch a frisbee in a field "
000000105249.jpg,"ห้องน้ํา พร้อมห้องน้ําและห้องน้ํา","a bathroom with a toilet and a sink "
000000117492.jpg,"มีเด็กกลุ่มใหญ่ที่ชุมนุมอยู่รอบสวน","a large group of children are gathered around a park "
000000417285.jpg,"ถ้วยกาแฟและกระเทียมบนโต๊ะ","a cup of coffee and a pastry on a table "
000000290248.jpg,"ประชากรที่เดินตามถนนหน้าอาคาร","a crowd of people walking down a street in front of a building "
000000126216.jpg,"กลุ่มช้างที่เดินผ่านพื้นที่ที่หญ้า","a herd of elephants walking through a grassy area "
000000302760.jpg,"ชําระน้ําในห้องน้ํา พร้อมถุงแปรงฟันบนโต๊ะ","a bathroom sink with a toothbrush holder on the counter "
000000104612.jpg,"จานอาหารที่มีบร็อกโคลีและนู้ดล์","a plate of food with broccoli and noodles "
000000450686.jpg,"คนที่ถือโทรศัพท์มือถือในมือซ้าย","a person holding a cell phone in their left hand "
000000007281.jpg,"หลายคนขี่ม้าอยู่บนชายหาด","a number of people riding horses on the beach "
000000510329.jpg,"ผู้ชายและผู้หญิงมองผนังหิน","a man and a woman looking at a stone wall "
000000165518.jpg,"คนขับมอเตอร์ไซค์ในวันหมอก","a man riding a motorcycle on a foggy day "
000000514979.jpg,"ลูกช้างที่ยืนอยู่ข้างๆช้างขนาดใหญ่","a baby elephant standing next to a large elephant "
000000312720.jpg,"ผู้ชายที่บินผ่านอากาศ ขี่สกี","a man flying through the air while riding skis "
000000435299.jpg,"แมวที่นอนอยู่บนเตียง","a cat laying on top of a bed "
000000011615.jpg,"มีเครื่องหมายถนนอยู่บนเสา","a number of street signs on a pole "
000000580410.jpg,"แมวที่นั่งอยู่บนพื้นในห้องนั่งเล่น","a cat sitting on the floor in a living room "
